Tipo,DIRECCION,YearMonth,Repeat Report,Ingreso de Soporte,Porcentaje
PLAZA,LEON,2022-04,450,3879,0.116009281
PLAZA,LEON,2022-05,522,4751,0.109871606
PLAZA,LEON,2022-06,640,5375,0.119069767
PLAZA,LEON,2022-07,680,5339,0.127364675
PLAZA,LEON,2022-08,693,5270,0.131499051
PLAZA,LEON,2022-09,598,4474,0.133661153
PLAZA,LEON,2022-10,617,4853,0.127137853
PLAZA,LEON,2022-11,494,4252,0.116180621
PLAZA,LEON,2022-12,486,4225,0.115029586
PLAZA,LEON,2023-01,576,4894,0.117695137
PLAZA,LEON,2023-02,494,4276,0.115528531
PLAZA,LEON,2023-03,549,4904,0.111949429
PLAZA,LEON,2023-04,411,3828,0.107366771
PLAZA,LEON,2023-05,444,3913,0.113467927
PLAZA,MATAMOROS,2022-01,1,1,1
PLAZA,MATAMOROS,2022-02,1,1,1
PLAZA,MATAMOROS,2022-05,1,52,0.019230769
PLAZA,MATAMOROS,2022-06,13,143,0.090909091
PLAZA,MATAMOROS,2022-07,16,203,0.078817734
PLAZA,MATAMOROS,2022-08,14,251,0.055776892
PLAZA,MATAMOROS,2022-09,18,218,0.082568807
PLAZA,MATAMOROS,2022-10,21,219,0.095890411
PLAZA,MATAMOROS,2022-11,12,303,0.03960396
PLAZA,MATAMOROS,2022-12,14,292,0.047945205
PLAZA,MATAMOROS,2023-01,16,344,0.046511628
PLAZA,MATAMOROS,2023-02,42,544,0.077205882
PLAZA,MATAMOROS,2023-03,45,553,0.081374322
PLAZA,MATAMOROS,2023-04,77,748,0.102941176
PLAZA,MATAMOROS,2023-05,226,1259,0.179507546
PLAZA,MAZATLAN,2022-01,82,761,0.107752957
PLAZA,MAZATLAN,2022-02,75,686,0.109329446
PLAZA,MAZATLAN,2022-03,63,715,0.088111888
PLAZA,MAZATLAN,2022-04,50,612,0.081699346
PLAZA,MAZATLAN,2022-05,57,696,0.081896552
PLAZA,MAZATLAN,2022-06,64,734,0.08719346
PLAZA,MAZATLAN,2022-07,89,892,0.099775785
PLAZA,MAZATLAN,2022-08,98,1066,0.091932458
PLAZA,MAZATLAN,2022-09,81,965,0.083937824
PLAZA,MAZATLAN,2022-10,91,805,0.113043478
PLAZA,MAZATLAN,2022-11,62,673,0.092124814
PLAZA,MAZATLAN,2022-12,52,699,0.074391989
PLAZA,MAZATLAN,2023-01,75,780,0.096153846
PLAZA,MAZATLAN,2023-02,63,669,0.094170404
PLAZA,MAZATLAN,2023-03,75,772,0.097150259
PLAZA,MAZATLAN,2023-04,88,782,0.112531969
PLAZA,MAZATLAN,2023-05,86,810,0.10617284
PLAZA,MERIDA,2022-01,239,2104,0.113593156
PLAZA,MERIDA,2022-02,232,2131,0.108869076
PLAZA,MERIDA,2022-03,294,2680,0.109701493
PLAZA,MERIDA,2022-04,249,2368,0.105152027
PLAZA,MERIDA,2022-05,243,2223,0.109311741
PLAZA,MERIDA,2022-06,226,2272,0.099471831
PLAZA,MERIDA,2022-07,246,2212,0.111211573
PLAZA,MERIDA,2022-08,291,2515,0.115705765
PLAZA,MERIDA,2022-09,275,2166,0.126962142
PLAZA,MERIDA,2022-10,232,2020,0.114851485
PLAZA,MERIDA,2022-11,193,2156,0.089517625
PLAZA,MERIDA,2022-12,202,2092,0.096558317
PLAZA,MERIDA,2023-01,288,2494,0.115477145
PLAZA,MERIDA,2023-02,236,2361,0.099957645
PLAZA,MERIDA,2023-03,421,3066,0.137312459
PLAZA,MERIDA,2023-04,374,2706,0.138211382
PLAZA,MERIDA,2023-05,437,3091,0.141378195
PLAZA,MEXICALI,2022-01,60,896,0.066964286
PLAZA,MEXICALI,2022-02,86,977,0.088024565
PLAZA,MEXICALI,2022-03,91,1225,0.074285714
PLAZA,MEXICALI,2022-04,99,1077,0.091922006
PLAZA,MEXICALI,2022-05,139,1377,0.100944081
PLAZA,MEXICALI,2022-06,121,1323,0.091458806
PLAZA,MEXICALI,2022-07,110,1348,0.081602374
PLAZA,MEXICALI,2022-08,239,2009,0.118964659
PLAZA,MEXICALI,2022-09,253,1789,0.141419788
PLAZA,MEXICALI,2022-10,303,2183,0.138799817
PLAZA,MEXICALI,2022-11,233,1549,0.150419626
PLAZA,MEXICALI,2022-12,227,1447,0.156876296
PLAZA,MEXICALI,2023-01,207,1439,0.143849896
PLAZA,MEXICALI,2023-02,176,1422,0.123769339
PLAZA,MEXICALI,2023-03,264,1803,0.146422629
PLAZA,MEXICALI,2023-04,227,1610,0.140993789
PLAZA,MEXICALI,2023-05,224,1619,0.138357011
PLAZA,MONTERREY,2022-01,1634,10897,0.149949527
PLAZA,MONTERREY,2022-02,1540,10521,0.146373919
PLAZA,MONTERREY,2022-03,1569,11469,0.136803557
PLAZA,MONTERREY,2022-04,1895,12415,0.152637938
PLAZA,MONTERREY,2022-05,1854,13116,0.141354071
PLAZA,MONTERREY,2022-06,2021,13048,0.154889638
PLAZA,MONTERREY,2022-07,1872,12506,0.14968815
PLAZA,MONTERREY,2022-08,2148,14400,0.149166667
PLAZA,MONTERREY,2022-09,2392,14903,0.160504596
PLAZA,MONTERREY,2022-10,1999,12340,0.161993517
PLAZA,MONTERREY,2022-11,1845,12020,0.153494176
PLAZA,MONTERREY,2022-12,1649,10973,0.150277955
PLAZA,MONTERREY,2023-01,1760,11413,0.154210111
PLAZA,MONTERREY,2023-02,1829,12363,0.147941438
PLAZA,MONTERREY,2023-03,2546,14442,0.176291372
PLAZA,MONTERREY,2023-04,2207,13893,0.158856978
PLAZA,MONTERREY,2023-05,3049,15831,0.192596804
PLAZA,MORELIA,2022-01,27,548,0.049270073
PLAZA,MORELIA,2022-02,38,532,0.071428571
PLAZA,MORELIA,2022-03,42,638,0.065830721
PLAZA,MORELIA,2022-04,33,588,0.056122449
PLAZA,MORELIA,2022-05,27,605,0.044628099
PLAZA,MORELIA,2022-06,28,712,0.039325843
PLAZA,MORELIA,2022-07,40,765,0.052287582
PLAZA,MORELIA,2022-08,35,754,0.046419098
PLAZA,MORELIA,2022-09,33,717,0.046025105
PLAZA,MORELIA,2022-10,41,745,0.055033557
PLAZA,MORELIA,2022-11,31,731,0.042407661
PLAZA,MORELIA,2022-12,46,685,0.067153285
PLAZA,MORELIA,2023-01,24,732,0.032786885
PLAZA,MORELIA,2023-02,39,852,0.045774648
PLAZA,MORELIA,2023-03,44,731,0.060191518
PLAZA,MORELIA,2023-04,34,664,0.051204819
PLAZA,MORELIA,2023-05,37,737,0.050203528
PLAZA,NUEVO LAREDO,2023-02,2,30,0.066666667
PLAZA,NUEVO LAREDO,2023-03,19,126,0.150793651
PLAZA,NUEVO LAREDO,2023-04,42,263,0.159695817
PLAZA,NUEVO LAREDO,2023-05,45,355,0.126760563
PLAZA,PACHUCA,2022-01,100,1412,0.07082153
PLAZA,PACHUCA,2022-02,84,1391,0.06038821
PLAZA,PACHUCA,2022-03,100,1491,0.067069081
PLAZA,PACHUCA,2022-04,102,1537,0.066363045
PLAZA,PACHUCA,2022-05,86,1632,0.052696078
PLAZA,PACHUCA,2022-06,96,1509,0.06361829
PLAZA,PACHUCA,2022-07,65,1539,0.042235218
PLAZA,PACHUCA,2022-08,67,1689,0.039668443
PLAZA,PACHUCA,2022-09,68,1505,0.045182724
PLAZA,PACHUCA,2022-10,66,1646,0.040097205
PLAZA,PACHUCA,2022-11,57,1592,0.03580402
PLAZA,PACHUCA,2022-12,78,1532,0.050913838
PLAZA,PACHUCA,2023-01,84,1964,0.042769857
PLAZA,PACHUCA,2023-02,96,1837,0.052259118
PLAZA,PACHUCA,2023-03,115,2003,0.057413879
PLAZA,PACHUCA,2023-04,112,1777,0.063027575
PLAZA,PACHUCA,2023-05,123,2007,0.061285501
PLAZA,PIEDRAS NEGRAS / MONCLOVA,2022-04,2,10,0.2
PLAZA,PIEDRAS NEGRAS / MONCLOVA,2022-05,15,129,0.11627907
PLAZA,PIEDRAS NEGRAS / MONCLOVA,2022-06,30,312,0.096153846
PLAZA,PIEDRAS NEGRAS / MONCLOVA,2022-07,109,410,0.265853659
PLAZA,PIEDRAS NEGRAS / MONCLOVA,2022-08,111,612,0.181372549
PLAZA,PIEDRAS NEGRAS / MONCLOVA,2022-09,51,367,0.138964578
PLAZA,PIEDRAS NEGRAS / MONCLOVA,2022-10,49,320,0.153125
PLAZA,PIEDRAS NEGRAS / MONCLOVA,2022-11,60,394,0.152284264
PLAZA,PIEDRAS NEGRAS / MONCLOVA,2022-12,65,459,0.1416122
PLAZA,PIEDRAS NEGRAS / MONCLOVA,2023-01,66,658,0.100303951
PLAZA,PIEDRAS NEGRAS / MONCLOVA,2023-02,79,568,0.139084507
PLAZA,PIEDRAS NEGRAS / MONCLOVA,2023-03,144,938,0.153518124
PLAZA,PIEDRAS NEGRAS / MONCLOVA,2023-04,103,766,0.134464752
PLAZA,PIEDRAS NEGRAS / MONCLOVA,2023-05,158,1039,0.152069297
PLAZA,POZA RICA,2022-01,24,297,0.080808081
PLAZA,POZA RICA,2022-02,13,254,0.051181102
PLAZA,POZA RICA,2022-03,24,282,0.085106383
PLAZA,POZA RICA,2022-04,13,255,0.050980392
PLAZA,POZA RICA,2022-05,14,287,0.048780488
PLAZA,POZA RICA,2022-06,17,239,0.071129707
PLAZA,POZA RICA,2022-07,14,274,0.051094891
PLAZA,POZA RICA,2022-08,23,309,0.074433657
PLAZA,POZA RICA,2022-09,25,335,0.074626866
PLAZA,POZA RICA,2022-10,30,456,0.065789474
PLAZA,POZA RICA,2022-11,24,373,0.064343164
PLAZA,POZA RICA,2022-12,23,316,0.07278481
PLAZA,POZA RICA,2023-01,31,553,0.056057866
PLAZA,POZA RICA,2023-02,35,443,0.079006772
PLAZA,POZA RICA,2023-03,38,414,0.09178744
PLAZA,POZA RICA,2023-04,15,438,0.034246575
PLAZA,POZA RICA,2023-05,43,702,0.061253561
PLAZA,PUEBLA,2022-01,146,2614,0.055853099
PLAZA,PUEBLA,2022-02,124,2623,0.047274114
PLAZA,PUEBLA,2022-03,167,3014,0.055408096
PLAZA,PUEBLA,2022-04,152,2988,0.050870147
PLAZA,PUEBLA,2022-05,167,3189,0.052367513
PLAZA,PUEBLA,2022-06,147,3078,0.047758285
PLAZA,PUEBLA,2022-07,173,3476,0.04976985
PLAZA,PUEBLA,2022-08,224,3928,0.057026477
PLAZA,PUEBLA,2022-09,217,3515,0.06173542
PLAZA,PUEBLA,2022-10,172,3666,0.046917621
PLAZA,PUEBLA,2022-11,164,3401,0.048221111
PLAZA,PUEBLA,2022-12,181,3305,0.054765507
PLAZA,PUEBLA,2023-01,237,4246,0.05581724
PLAZA,PUEBLA,2023-02,189,3523,0.05364746
PLAZA,PUEBLA,2023-03,260,3785,0.068692206
PLAZA,PUEBLA,2023-04,206,3705,0.05560054
PLAZA,PUEBLA,2023-05,245,4050,0.060493827
PLAZA,PUERTO VALLARTA,2022-01,165,939,0.17571885
PLAZA,PUERTO VALLARTA,2022-02,118,893,0.132138858
PLAZA,PUERTO VALLARTA,2022-03,84,909,0.092409241
PLAZA,PUERTO VALLARTA,2022-04,109,910,0.11978022
PLAZA,PUERTO VALLARTA,2022-05,109,992,0.109879032
PLAZA,PUERTO VALLARTA,2022-06,210,1244,0.168810289
PLAZA,PUERTO VALLARTA,2022-07,295,1459,0.202193283
PLAZA,PUERTO VALLARTA,2022-08,348,1652,0.210653753
PLAZA,PUERTO VALLARTA,2022-09,314,1613,0.19466832
PLAZA,PUERTO VALLARTA,2022-10,318,1728,0.184027778
PLAZA,PUERTO VALLARTA,2022-11,238,1423,0.167252284
PLAZA,PUERTO VALLARTA,2022-12,218,1287,0.169386169
PLAZA,PUERTO VALLARTA,2023-01,184,1219,0.150943396
PLAZA,PUERTO VALLARTA,2023-02,157,1214,0.129324547
PLAZA,PUERTO VALLARTA,2023-03,368,2034,0.180924287
PLAZA,PUERTO VALLARTA,2023-04,301,1572,0.191475827
PLAZA,PUERTO VALLARTA,2023-05,262,1512,0.173280423
PLAZA,QUERETARO,2022-01,75,1066,0.070356473
PLAZA,QUERETARO,2022-02,100,1161,0.086132644
PLAZA,QUERETARO,2022-03,95,1286,0.073872473
PLAZA,QUERETARO,2022-04,119,1201,0.099084097
PLAZA,QUERETARO,2022-05,132,1492,0.08847185
PLAZA,QUERETARO,2022-06,162,1517,0.106789717
PLAZA,QUERETARO,2022-07,143,1579,0.090563648
PLAZA,QUERETARO,2022-08,209,1866,0.112004287
PLAZA,QUERETARO,2022-09,168,1601,0.104934416
PLAZA,QUERETARO,2022-10,184,1629,0.112952732
PLAZA,QUERETARO,2022-11,193,1721,0.112144102
PLAZA,QUERETARO,2022-12,143,1496,0.095588235
PLAZA,QUERETARO,2023-01,148,1597,0.092673763
PLAZA,QUERETARO,2023-02,137,1509,0.090788602
PLAZA,QUERETARO,2023-03,112,1659,0.067510549
PLAZA,QUERETARO,2023-04,84,1440,0.058333333
PLAZA,QUERETARO,2023-05,126,1673,0.075313808
PLAZA,REYNOSA,2022-01,0,4,0
PLAZA,REYNOSA,2022-02,3,89,0.033707865
PLAZA,REYNOSA,2022-03,24,274,0.087591241
PLAZA,REYNOSA,2022-04,80,389,0.205655527
PLAZA,REYNOSA,2022-05,65,504,0.128968254
PLAZA,REYNOSA,2022-06,92,698,0.131805158
PLAZA,REYNOSA,2022-07,115,932,0.123390558
PLAZA,REYNOSA,2022-08,108,943,0.114528102
PLAZA,REYNOSA,2022-09,57,747,0.076305221
PLAZA,REYNOSA,2022-10,72,745,0.096644295
PLAZA,REYNOSA,2022-11,93,845,0.110059172
PLAZA,REYNOSA,2022-12,87,755,0.115231788
PLAZA,REYNOSA,2023-01,89,901,0.098779134
PLAZA,REYNOSA,2023-02,164,1465,0.111945392
PLAZA,REYNOSA,2023-03,180,1493,0.120562626
PLAZA,REYNOSA,2023-04,245,1737,0.141047784
PLAZA,REYNOSA,2023-05,275,1883,0.146043548
PLAZA,SALTILLO,2022-01,261,1937,0.13474445
PLAZA,SALTILLO,2022-02,212,1700,0.124705882
PLAZA,SALTILLO,2022-03,187,1751,0.106796117
PLAZA,SALTILLO,2022-04,193,1845,0.104607046
PLAZA,SALTILLO,2022-05,228,2285,0.099781182
PLAZA,SALTILLO,2022-06,269,2133,0.126113455
PLAZA,SALTILLO,2022-07,270,2108,0.128083491
PLAZA,SALTILLO,2022-08,320,2373,0.1348504
PLAZA,SALTILLO,2022-09,259,2093,0.123745819
PLAZA,SALTILLO,2022-10,232,1871,0.123997862
PLAZA,SALTILLO,2022-11,196,1708,0.114754098
PLAZA,SALTILLO,2022-12,205,1551,0.132172792
PLAZA,SALTILLO,2023-01,233,1757,0.132612408
PLAZA,SALTILLO,2023-02,222,1466,0.151432469
PLAZA,SALTILLO,2023-03,348,1945,0.178920308
PLAZA,SALTILLO,2023-04,353,1901,0.185691741
PLAZA,SALTILLO,2023-05,433,2412,0.179519071
PLAZA,SAN LUIS POTOSI,2022-01,573,4787,0.119699185
PLAZA,SAN LUIS POTOSI,2022-02,547,4542,0.120431528
PLAZA,SAN LUIS POTOSI,2022-03,536,4829,0.110996065
PLAZA,SAN LUIS POTOSI,2022-04,785,5069,0.154862892
PLAZA,SAN LUIS POTOSI,2022-05,803,5987,0.134123935
PLAZA,SAN LUIS POTOSI,2022-06,794,5566,0.142651815
PLAZA,SAN LUIS POTOSI,2022-07,851,5835,0.145844045
PLAZA,SAN LUIS POTOSI,2022-08,980,5908,0.165876777
PLAZA,SAN LUIS POTOSI,2022-09,931,5616,0.165776353
PLAZA,SAN LUIS POTOSI,2022-10,837,5426,0.15425728
PLAZA,SAN LUIS POTOSI,2022-11,696,5143,0.135329574
PLAZA,SAN LUIS POTOSI,2022-12,729,4919,0.148200854
PLAZA,SAN LUIS POTOSI,2023-01,873,5935,0.147093513
PLAZA,SAN LUIS POTOSI,2023-02,737,4752,0.155092593
PLAZA,SAN LUIS POTOSI,2023-03,795,5481,0.145046524
PLAZA,SAN LUIS POTOSI,2023-04,822,5665,0.1451015
PLAZA,SAN LUIS POTOSI,2023-05,1031,6501,0.158590986
PLAZA,TAMPICO,2022-01,43,408,0.105392157
PLAZA,TAMPICO,2022-02,58,580,0.1
PLAZA,TAMPICO,2022-03,80,679,0.117820324
PLAZA,TAMPICO,2022-04,64,621,0.103059581
PLAZA,TAMPICO,2022-05,74,738,0.100271003
PLAZA,TAMPICO,2022-06,86,875,0.098285714
PLAZA,TAMPICO,2022-07,94,975,0.096410256
PLAZA,TAMPICO,2022-08,82,846,0.096926714
PLAZA,TAMPICO,2022-09,59,881,0.066969353
PLAZA,TAMPICO,2022-10,64,770,0.083116883
PLAZA,TAMPICO,2022-11,46,763,0.060288336
PLAZA,TAMPICO,2022-12,33,698,0.047277937
PLAZA,TAMPICO,2023-01,43,770,0.055844156
PLAZA,TAMPICO,2023-02,68,947,0.071805702
PLAZA,TAMPICO,2023-03,97,1044,0.092911877
PLAZA,TAMPICO,2023-04,81,993,0.081570997
PLAZA,TAMPICO,2023-05,118,1124,0.104982206
PLAZA,TEPIC,2022-01,5,43,0.11627907
PLAZA,TEPIC,2022-02,6,68,0.088235294
PLAZA,TEPIC,2022-03,4,90,0.044444444
PLAZA,TEPIC,2022-04,3,104,0.028846154
PLAZA,TEPIC,2022-05,11,174,0.063218391
PLAZA,TEPIC,2022-06,9,200,0.045
PLAZA,TEPIC,2022-07,10,315,0.031746032
PLAZA,TEPIC,2022-08,15,326,0.04601227
PLAZA,TEPIC,2022-09,15,313,0.047923323
PLAZA,TEPIC,2022-10,15,301,0.049833887
PLAZA,TEPIC,2022-11,13,327,0.039755352
PLAZA,TEPIC,2022-12,6,270,0.022222222
PLAZA,TEPIC,2023-01,16,310,0.051612903
PLAZA,TEPIC,2023-02,9,290,0.031034483
PLAZA,TEPIC,2023-03,21,365,0.057534247
PLAZA,TEPIC,2023-04,14,296,0.047297297
PLAZA,TEPIC,2023-05,20,370,0.054054054
PLAZA,TIJUANA,2022-01,1453,8001,0.1816023
PLAZA,TIJUANA,2022-02,1309,7781,0.168230305
PLAZA,TIJUANA,2022-03,1453,8915,0.162983735
PLAZA,TIJUANA,2022-04,1536,8390,0.183075089
PLAZA,TIJUANA,2022-05,1408,7934,0.177464079
PLAZA,TIJUANA,2022-06,1445,8843,0.163406084
PLAZA,TIJUANA,2022-07,1269,8381,0.151413912
PLAZA,TIJUANA,2022-08,1441,8801,0.163731394
PLAZA,TIJUANA,2022-09,1664,8906,0.186840332
PLAZA,TIJUANA,2022-10,1715,9379,0.182855315
PLAZA,TIJUANA,2022-11,1721,9819,0.175272431
PLAZA,TIJUANA,2022-12,1835,9036,0.203076583
PLAZA,TIJUANA,2023-01,2209,10834,0.203895145
PLAZA,TIJUANA,2023-02,2023,9614,0.210422301
PLAZA,TIJUANA,2023-03,2573,11753,0.218922828
PLAZA,TIJUANA,2023-04,1764,9033,0.195283959
PLAZA,TIJUANA,2023-05,1695,9708,0.174598269
PLAZA,TOLUCA,2022-01,610,5329,0.114468005
PLAZA,TOLUCA,2022-02,616,5363,0.114861085
PLAZA,TOLUCA,2022-03,605,5828,0.103809197
PLAZA,TOLUCA,2022-04,645,5817,0.110881898
PLAZA,TOLUCA,2022-05,713,6209,0.114833306
PLAZA,TOLUCA,2022-06,688,6152,0.11183355
PLAZA,TOLUCA,2022-07,728,6739,0.108027897
PLAZA,TOLUCA,2022-08,695,6837,0.101652772
PLAZA,TOLUCA,2022-09,672,5844,0.114989733
PLAZA,TOLUCA,2022-10,494,5335,0.092596064
PLAZA,TOLUCA,2022-11,415,5260,0.078897338
PLAZA,TOLUCA,2022-12,460,4773,0.096375445
PLAZA,TOLUCA,2023-01,554,5909,0.093755289
PLAZA,TOLUCA,2023-02,531,4453,0.119245453
PLAZA,TOLUCA,2023-03,496,5306,0.09347908
PLAZA,TOLUCA,2023-04,452,4752,0.095117845
PLAZA,TOLUCA,2023-05,749,5649,0.132589839
PLAZA,TUXTLA,2022-01,23,460,0.05
PLAZA,TUXTLA,2022-02,29,602,0.048172757
PLAZA,TUXTLA,2022-03,48,668,0.071856287
PLAZA,TUXTLA,2022-04,39,631,0.061806656
PLAZA,TUXTLA,2022-05,53,826,0.064164649
PLAZA,TUXTLA,2022-06,49,942,0.052016985
PLAZA,TUXTLA,2022-07,49,847,0.05785124
PLAZA,TUXTLA,2022-08,31,905,0.034254144
PLAZA,TUXTLA,2022-09,38,869,0.043728423
PLAZA,TUXTLA,2022-10,57,864,0.065972222
PLAZA,TUXTLA,2022-11,55,852,0.064553991
PLAZA,TUXTLA,2022-12,58,774,0.074935401
PLAZA,TUXTLA,2023-01,62,829,0.074788902
PLAZA,TUXTLA,2023-02,59,919,0.064200218
PLAZA,TUXTLA,2023-03,81,996,0.081325301
PLAZA,TUXTLA,2023-04,93,1065,0.087323944
PLAZA,TUXTLA,2023-05,104,1183,0.087912088
PLAZA,VERACRUZ,2022-01,210,2507,0.083765457
PLAZA,VERACRUZ,2022-02,157,1960,0.080102041
PLAZA,VERACRUZ,2022-03,214,2497,0.085702843
PLAZA,VERACRUZ,2022-04,176,2063,0.085312651
PLAZA,VERACRUZ,2022-05,170,2033,0.083620266
PLAZA,VERACRUZ,2022-06,207,2449,0.084524296
PLAZA,VERACRUZ,2022-07,176,2292,0.076788831
PLAZA,VERACRUZ,2022-08,181,2558,0.070758405
PLAZA,VERACRUZ,2022-09,250,2705,0.092421442
PLAZA,VERACRUZ,2022-10,194,2482,0.078162772
PLAZA,VERACRUZ,2022-11,169,2303,0.073382545
PLAZA,VERACRUZ,2022-12,238,2746,0.086671522
PLAZA,VERACRUZ,2023-01,255,2917,0.087418581
PLAZA,VERACRUZ,2023-02,253,2813,0.089939566
PLAZA,VERACRUZ,2023-03,259,2850,0.090877193
PLAZA,VERACRUZ,2023-04,238,2647,0.089913109
PLAZA,VERACRUZ,2023-05,273,2722,0.100293902
PLAZA,VILLAHERMOSA,2022-01,13,325,0.04
PLAZA,VILLAHERMOSA,2022-02,11,316,0.034810127
PLAZA,VILLAHERMOSA,2022-03,18,332,0.054216867
PLAZA,VILLAHERMOSA,2022-04,19,444,0.042792793
PLAZA,VILLAHERMOSA,2022-05,20,426,0.046948357
PLAZA,VILLAHERMOSA,2022-06,9,406,0.022167488
PLAZA,VILLAHERMOSA,2022-07,20,432,0.046296296
PLAZA,VILLAHERMOSA,2022-08,23,487,0.047227926
PLAZA,VILLAHERMOSA,2022-09,31,518,0.05984556
PLAZA,VILLAHERMOSA,2022-10,28,613,0.045676998
PLAZA,VILLAHERMOSA,2022-11,38,603,0.063018242
PLAZA,VILLAHERMOSA,2022-12,35,511,0.068493151
PLAZA,VILLAHERMOSA,2023-01,38,625,0.0608
PLAZA,VILLAHERMOSA,2023-02,35,606,0.057755776
PLAZA,VILLAHERMOSA,2023-03,36,604,0.059602649
PLAZA,VILLAHERMOSA,2023-04,49,546,0.08974359
PLAZA,VILLAHERMOSA,2023-05,50,656,0.076219512
PLAZA,XALAPA,2022-01,45,1028,0.043774319
PLAZA,XALAPA,2022-02,45,935,0.048128342
PLAZA,XALAPA,2022-03,49,1269,0.038613081
PLAZA,XALAPA,2022-04,43,1168,0.036815068
PLAZA,XALAPA,2022-05,55,1048,0.052480916
PLAZA,XALAPA,2022-06,54,1117,0.048343778
PLAZA,XALAPA,2022-07,39,1112,0.035071942
PLAZA,XALAPA,2022-08,44,1161,0.037898363
PLAZA,XALAPA,2022-09,44,1176,0.037414966
PLAZA,XALAPA,2022-10,55,1188,0.046296296
PLAZA,XALAPA,2022-11,51,1153,0.044232437
PLAZA,XALAPA,2022-12,37,1040,0.035576923
PLAZA,XALAPA,2023-01,46,1548,0.029715762
PLAZA,XALAPA,2023-02,39,1313,0.02970297
PLAZA,XALAPA,2023-03,79,1474,0.053595658
PLAZA,XALAPA,2023-04,62,1333,0.046511628
PLAZA,XALAPA,2023-05,41,1380,0.029710145
DISTRITO,ACAPULCO,2022-01,31,268,0.115671642
DISTRITO,ACAPULCO,2022-02,20,230,0.086956522
DISTRITO,ACAPULCO,2022-03,28,274,0.102189781
DISTRITO,ACAPULCO,2022-04,24,267,0.08988764
DISTRITO,ACAPULCO,2022-05,17,305,0.055737705
DISTRITO,ACAPULCO,2022-06,25,321,0.07788162
DISTRITO,ACAPULCO,2022-07,15,292,0.051369863
DISTRITO,ACAPULCO,2022-08,16,334,0.047904192
DISTRITO,ACAPULCO,2022-09,25,371,0.067385445
DISTRITO,ACAPULCO,2022-10,43,403,0.106699752
DISTRITO,ACAPULCO,2022-11,25,398,0.06281407
DISTRITO,ACAPULCO,2022-12,27,425,0.063529412
DISTRITO,ACAPULCO,2023-01,34,476,0.071428571
DISTRITO,ACAPULCO,2023-02,30,479,0.06263048
DISTRITO,ACAPULCO,2023-03,43,562,0.076512456
DISTRITO,ACAPULCO,2023-04,29,520,0.055769231
DISTRITO,ACAPULCO,2023-05,68,577,0.117850953
DISTRITO,AEROPUERTO,2022-01,151,1406,0.107396871
DISTRITO,AEROPUERTO,2022-02,124,1304,0.095092025
DISTRITO,AEROPUERTO,2022-03,177,1509,0.117296223
DISTRITO,AEROPUERTO,2022-04,147,1633,0.090018371
DISTRITO,AEROPUERTO,2022-05,154,1793,0.085889571
DISTRITO,AEROPUERTO,2022-06,170,1891,0.089899524
DISTRITO,AEROPUERTO,2022-07,153,1914,0.079937304
DISTRITO,AEROPUERTO,2022-08,119,1546,0.076972833
DISTRITO,AEROPUERTO,2022-09,115,1346,0.085438336
DISTRITO,AEROPUERTO,2022-10,140,1467,0.095432856
DISTRITO,AEROPUERTO,2022-11,90,1206,0.074626866
DISTRITO,AEROPUERTO,2022-12,134,1370,0.097810219
DISTRITO,AEROPUERTO,2023-01,119,1420,0.083802817
DISTRITO,AEROPUERTO,2023-02,107,1088,0.098345588
DISTRITO,AEROPUERTO,2023-03,88,1376,0.063953488
DISTRITO,AEROPUERTO,2023-04,77,1314,0.058599696
DISTRITO,AEROPUERTO,2023-05,104,1395,0.074551971
DISTRITO,AGUASCALIENTES,2022-01,82,1263,0.064924782
DISTRITO,AGUASCALIENTES,2022-02,64,1392,0.045977011
DISTRITO,AGUASCALIENTES,2022-03,87,1586,0.054854981
DISTRITO,AGUASCALIENTES,2022-04,97,1606,0.060398506
DISTRITO,AGUASCALIENTES,2022-05,112,1572,0.071246819
DISTRITO,AGUASCALIENTES,2022-06,94,1580,0.059493671
DISTRITO,AGUASCALIENTES,2022-07,161,1970,0.081725888
DISTRITO,AGUASCALIENTES,2022-08,154,2105,0.073159145
DISTRITO,AGUASCALIENTES,2022-09,131,1893,0.069202324
DISTRITO,AGUASCALIENTES,2022-10,121,1813,0.06674021
DISTRITO,AGUASCALIENTES,2022-11,132,1783,0.074032529
DISTRITO,AGUASCALIENTES,2022-12,90,1470,0.06122449
DISTRITO,AGUASCALIENTES,2023-01,88,1541,0.057105775
DISTRITO,AGUASCALIENTES,2023-02,95,1531,0.062050947
DISTRITO,AGUASCALIENTES,2023-03,88,1740,0.050574713
DISTRITO,AGUASCALIENTES,2023-04,91,1325,0.068679245
DISTRITO,AGUASCALIENTES,2023-05,85,1510,0.056291391
DISTRITO,ARAGON,2022-01,162,2149,0.075383899
DISTRITO,ARAGON,2022-02,133,1974,0.067375887
DISTRITO,ARAGON,2022-03,146,2163,0.067498844
DISTRITO,ARAGON,2022-04,177,2217,0.079837618
DISTRITO,ARAGON,2022-05,191,2286,0.083552056
DISTRITO,ARAGON,2022-06,170,2265,0.075055188
DISTRITO,ARAGON,2022-07,168,2394,0.070175439
DISTRITO,ARAGON,2022-08,112,1943,0.05764282
DISTRITO,ARAGON,2022-09,113,1784,0.063340807
DISTRITO,ARAGON,2022-10,126,1738,0.072497123
DISTRITO,ARAGON,2022-11,81,1700,0.047647059
